NAME	CHR	GC-CONTENT	TYPE
TMEM241	18	45.6	protein_coding
TMEM242	6	43.31	protein_coding
TMEM245	9	39.52	protein_coding
TMEM246	9	39.12	protein_coding
TMEM247	2	43.33	protein_coding
TMEM248	7	44.8	protein_coding
TMEM248P1	4	44	pseudogene
TMEM25	11	49.48	protein_coding
TMEM25	HG122_PATCH	49.48	protein_coding
TMEM251	14	48.11	protein_coding
TMEM252	9	44.03	protein_coding
TMEM253	14	48.93	protein_coding
TMEM254	10	42.93	protein_coding
TMEM26	10	35.96	protein_coding
TMEM27	X	39.96	protein_coding
TMEM30A	6	37.37	protein_coding
TMEM30B	14	48.42	protein_coding
TMEM30C	3	42.96	protein_coding
TMEM31	X	46.99	protein_coding
TMEM33	4	35.29	protein_coding
TMEM35	X	44.18	protein_coding
TMEM37	2	55.34	protein_coding
TMEM38A	19	49.93	protein_coding
TMEM38B	9	37.52	protein_coding
TMEM39A	3	39.09	protein_coding
TMEM39B	1	48.85	protein_coding
TMEM40	3	48.61	protein_coding
TMEM41A	3	44.99	protein_coding
TMEM41B	11	42.5	protein_coding
TMEM42	3	52.21	protein_coding
TMEM43	3	52.73	protein_coding
TMEM44	3	50.87	protein_coding
TMEM45A	3	40.01	protein_coding
TMEM45B	11	44.34	protein_coding
TMEM47	X	36.99	protein_coding
TMEM48	1	40.26	protein_coding
TMEM5	12	38.5	protein_coding
TMEM50A	1	42.04	protein_coding
TMEM50B	HSCHR21_4_CTG1_1	43.5	protein_coding
TMEM50B	21	43.36	protein_coding
TMEM51	1	48.41	protein_coding
TMEM52	1	67.46	protein_coding
TMEM52B	12	41.83	protein_coding
TMEM53	1	51.56	protein_coding
TMEM54	1	57.33	protein_coding
TMEM55A	8	35.6	protein_coding
TMEM55B	14	51.18	protein_coding
TMEM56	1	39	protein_coding
TMEM57	1	40.67	protein_coding
TMEM59	1	38.71	protein_coding
TMEM59L	19	58.34	protein_coding
TMEM60	7	42.55	protein_coding
TMEM61	1	52.92	protein_coding
TMEM62	15	40.55	protein_coding
TMEM63A	1	51.62	protein_coding
TMEM63B	6	54.28	protein_coding
TMEM63C	14	49.88	protein_coding
TMEM64	8	38.54	protein_coding
TMEM65	8	35.75	protein_coding
TMEM66	8	40.19	protein_coding
TMEM67	8	37.38	protein_coding
TMEM68	8	38.91	protein_coding
TMEM69	1	44.47	protein_coding
TMEM70	8	43.8	protein_coding
TMEM71	8	40.01	protein_coding
TMEM72	10	51.54	protein_coding
TMEM74	8	37.41	protein_coding
TMEM74B	20	55.74	protein_coding
TMEM75	8	46.32	protein_coding
TMEM78	1	44.55	protein_coding
TMEM79	1	50.78	protein_coding
TMEM80	11	55.65	protein_coding
TMEM81	1	47.19	protein_coding
TMEM86A	11	51.95	protein_coding
TMEM86B	19	63.33	protein_coding
TMEM87A	15	38.95	protein_coding
TMEM87B	2	39.51	protein_coding
TMEM88	17	63.09	protein_coding
TMEM88B	1	70.6	protein_coding
TMEM89	3	63.54	protein_coding
TMEM8A	16	61.61	protein_coding
TMEM8B	9	49.89	protein_coding
TMEM8C	9	57.49	protein_coding
TMEM9	1	48.53	protein_coding
TMEM91	19	52.68	protein_coding
TMEM92	17	55.52	protein_coding
TMEM95	17	59.61	protein_coding
TMEM97	HG883_PATCH	44.53	protein_coding
TMEM97	17	44.53	protein_coding
TMEM97P1	21	52.77	pseudogene
TMEM97P2	8	49.38	pseudogene
TMEM98	17	48.47	protein_coding
TMEM99	17	37.56	protein_coding
TMEM9B	11	42.7	protein_coding
TMF1	3	36.6	protein_coding
TMIE	3	58.59	protein_coding
TMIGD1	17	41.51	protein_coding
TMIGD2	19	53.96	protein_coding
TMLHE	X	37.38	protein_coding
TMLHE	HG1497_PATCH	37.38	protein_coding
TMLHE-AS1	X	37.95	antisense
TMOD1	9	46.76	protein_coding
TMOD2	15	41.52	protein_coding
TMOD3	15	41.02	protein_coding
TMOD4	1	50.44	protein_coding
TMPO	12	39.75	protein_coding
TMPOP1	6	48.22	pseudogene
TMPOP1	HSCHR6_MHC_QBL	48.56	pseudogene
TMPOP1	HSCHR6_MHC_COX	48.63	pseudogene
TMPOP1	HSCHR6_MHC_SSTO	48.44	pseudogene
TMPOP1	HSCHR6_MHC_DBB	48.15	pseudogene
TMPOP1	HSCHR6_MHC_MANN	48.22	pseudogene
TMPPE	3	49.95	protein_coding
TMPRSS11A	4	37	protein_coding
TMPRSS11B	4	35.42	protein_coding
TMPRSS11BNL	4	36.74	protein_coding
TMPRSS11CP	4	34.75	pseudogene
TMPRSS11D	4	35.77	protein_coding
TMPRSS11E	4	36.69	protein_coding
TMPRSS11F	4	35.71	protein_coding
TMPRSS11GP	4	35.02	pseudogene
TMPRSS12	12	39.05	protein_coding
TMPRSS13	11	52.18	protein_coding
TMPRSS15	21	35.11	protein_coding
TMPRSS2	21	49.1	protein_coding
TMPRSS3	21	50.46	protein_coding
TMPRSS4	11	48.55	protein_coding
TMPRSS5	11	49.51	protein_coding
TMPRSS6	22	55.23	protein_coding
TMPRSS7	3	39.94	protein_coding
TMPRSS9	19	53.19	protein_coding
TMSB10	2	63.32	protein_coding
TMSB10P1	2	53.79	pseudogene
TMSB10P2	X	48.85	pseudogene
TMSB15A	X	43.49	protein_coding
TMSB15A	HG1440_PATCH	43.49	protein_coding
TMSB15A	HG1441_PATCH	43.84	protein_coding
TMSB15A	HG1441_PATCH	43.84	protein_coding
TMSB15B	X	41.49	protein_coding
TMSB4X	X	50.47	protein_coding
TMSB4XP1	1	47.92	pseudogene
TMSB4XP2	2	49.52	pseudogene
TMSB4XP3	7	39.47	pseudogene
TMSB4XP4	9	43.04	protein_coding
TMSB4XP6	20	42.96	pseudogene
TMSB4XP8	4	45.42	pseudogene
TMSB4Y	Y	45.65	protein_coding
TMTC1	12	39.27	protein_coding
TMTC2	12	37.42	protein_coding
TMTC3	12	34.6	protein_coding
TMTC4	13	44.69	protein_coding
TMUB1	7	67.61	protein_coding
TMUB2	17	52.96	protein_coding
TMX1	14	37.3	protein_coding
TMX2	11	45.19	protein_coding
TMX3	18	36.18	protein_coding
TMX4	20	37.75	protein_coding
TNC	9	41.86	protein_coding
TNF	HSCHR6_MHC_APD	52.47	protein_coding
TNF	HSCHR6_MHC_DBB	52.85	protein_coding
TNF	6	52.82	protein_coding
TNF	HSCHR6_MHC_MANN	52.82	protein_coding
TNF	HSCHR6_MHC_SSTO	52.82	protein_coding
TNF	HSCHR6_MHC_MCF	52.82	protein_coding
TNF	HSCHR6_MHC_QBL	52.85	protein_coding
TNF	HSCHR6_MHC_COX	52.82	protein_coding
TNFAIP1	HG883_PATCH	52.61	protein_coding
TNFAIP1	17	52.61	protein_coding
TNFAIP2	14	61.2	protein_coding
TNFAIP3	6	43.95	protein_coding
TNFAIP6	2	38.44	protein_coding
TNFAIP8	5	41.49	protein_coding
TNFAIP8L1	19	55.55	protein_coding
TNFAIP8L2	1	51.62	protein_coding
TNFAIP8L3	15	44.72	protein_coding
TNFRSF10A	8	45.34	protein_coding
TNFRSF10B	8	43.23	protein_coding
TNFRSF10C	8	45.61	protein_coding
TNFRSF10D	8	45.29	protein_coding
TNFRSF11A	18	44.92	protein_coding
TNFRSF11A	LRG_194		LRG_gene
TNFRSF11B	8	37.64	protein_coding
TNFRSF12A	16	60.12	protein_coding
TNFRSF13B	17	48.53	protein_coding
TNFRSF13B	LRG_120		LRG_gene
TNFRSF13C	22	67.55	protein_coding
TNFRSF13C	LRG_184		LRG_gene
TNFRSF14	1	63.73	protein_coding
TNFRSF17	16	40.48	protein_coding
TNFRSF18	1	67.46	protein_coding
TNFRSF19	13	40.19	protein_coding
TNFRSF1A	12	54.07	protein_coding
TNFRSF1A	LRG_193		LRG_gene
TNFRSF1B	1	55.39	protein_coding
TNFRSF21	6	41.38	protein_coding
TNFRSF25	1	59.7	protein_coding
TNFRSF4	1	70.39	protein_coding
TNFRSF6B	20	64.9	protein_coding
TNFRSF8	1	50.55	protein_coding
TNFRSF9	1	43.31	protein_coding
TNFSF10	3	40.83	protein_coding
TNFSF11	13	41.03	protein_coding
TNFSF12	17	54.99	protein_coding
TNFSF12-TNFSF13	17	54.61	protein_coding
TNFSF13	17	57.4	protein_coding
TNFSF13B	13	34.98	protein_coding
TNFSF14	19	52.29	protein_coding
TNFSF15	9	43.08	protein_coding
TNFSF18	1	36.87	protein_coding
TNFSF4	1	39.89	protein_coding
TNFSF8	9	42.49	protein_coding
TNFSF9	19	59.2	protein_coding
TNIK	3	39.55	protein_coding
TNIP1	5	50.01	protein_coding
TNIP2	4	54.04	protein_coding
TNIP3	4	37.14	protein_coding
TNK1	17	57.99	protein_coding
TNK2	3	58.27	protein_coding
TNKS	8	37.08	protein_coding
TNKS1BP1	11	55.55	protein_coding
TNKS2	10	37.63	protein_coding
TNMD	X	40.8	protein_coding
TNN	1	45.69	protein_coding
TNNC1	3	59.58	protein_coding
TNNC2	20	51.86	protein_coding
TNNI1	1	52.94	protein_coding
TNNI2	11	65.12	protein_coding
TNNI3	19	57.72	protein_coding
TNNI3K	1	36.51	protein_coding
TNNT1	19	55.64	protein_coding
TNNT2	1	54.6	protein_coding
TNNT3	11	61.18	protein_coding
TNP1	2	49.42	protein_coding
TNP2	16	48.21	protein_coding
TNPO1	5	37.25	protein_coding
TNPO2	19	54.01	protein_coding
TNPO3	7	39.78	protein_coding
TNR	1	43.87	protein_coding
TNRC18	7	54.68	protein_coding
TNRC18P1	4	63.07	pseudogene
TNRC18P2	7	55.88	pseudogene
TNRC18P3	7	56	pseudogene
TNRC18P3	HG736_PATCH	56	pseudogene
TNRC6A	16	40.57	protein_coding
TNRC6B	22	42.15	protein_coding
TNRC6C	17	42.91	protein_coding
TNS1	2	52.38	protein_coding
TNS3	7	48.46	protein_coding
TNS4	17	52.86	protein_coding
TNXA	6	64.21	pseudogene
TNXA	HSCHR6_MHC_MCF	64.19	pseudogene
TNXA	HSCHR6_MHC_SSTO	64.16	pseudogene
TNXA	HSCHR6_MHC_DBB	64.01	pseudogene
TNXB	HSCHR6_MHC_APD	54.67	protein_coding
TNXB	HSCHR6_MHC_COX	54.36	protein_coding
TNXB	HSCHR6_MHC_MCF	54.38	protein_coding
TNXB	HSCHR6_MHC_QBL	55.54	protein_coding
TNXB	HSCHR6_MHC_DBB	54.39	protein_coding
TNXB	HSCHR6_MHC_MANN	54.61	protein_coding
TNXB	6	54.31	protein_coding
TNXB	HSCHR6_MHC_SSTO	55.73	protein_coding
TOB1	17	50.17	protein_coding
TOB2	22	51.46	protein_coding
TOB2P1	6	58.3	pseudogene
TOE1	1	53.53	protein_coding
TOLLIP	11	57.48	protein_coding
TOM1	22	53.51	protein_coding
TOM1L1	17	41.1	protein_coding
TOM1L2	17	48.26	protein_coding
TOMM20	1	41.67	protein_coding
TOMM20L	14	42.34	protein_coding
TOMM22	22	48.95	protein_coding
TOMM22P1	Y	44.55	pseudogene
TOMM22P2	Y	43.88	pseudogene
TOMM22P3	13	55.94	pseudogene
TOMM22P4	4	51.67	pseudogene
TOMM22P5	10	54.9	pseudogene
TOMM22P6	3	48.17	pseudogene
TOMM34	20	45.11	protein_coding
TOMM40	19	56.25	protein_coding
TOMM40L	1	52.92	protein_coding
TOMM5	9	40.98	protein_coding
TOMM6	6	50.87	protein_coding
TOMM7	7	41.62	protein_coding
TOMM70A	3	38.61	protein_coding
TONSL	HG243_PATCH	62.91	protein_coding
TONSL	8	62.91	protein_coding
TOP1	20	39.86	protein_coding
TOP1MT	8	54.3	protein_coding
TOP1P1	1	43.35	pseudogene
TOP2A	17	39.83	protein_coding
TOP2B	3	35.14	protein_coding
TOP3A	17	48.23	protein_coding
TOP3B	22	54.99	protein_coding
TOP3BP1	22	63.19	pseudogene
TOPAZ1	3	36.64	protein_coding
TOPBP1	3	37.82	protein_coding
TOPORS	9	42.02	protein_coding
TOR1A	9	52.06	protein_coding
TOR1AIP1	1	38.98	protein_coding
TOR1AIP2	1	38.85	protein_coding
TOR1B	9	50.46	protein_coding
TOR2A	9	59.86	protein_coding
TOR3A	1	52.61	protein_coding
TOR4A	9	67.69	protein_coding
TOX	8	37.57	protein_coding
TOX2	20	47.55	protein_coding
TOX3	16	38.75	protein_coding
TOX4	14	43.84	protein_coding
TOX4P1	4	49.79	pseudogene
TP53	17	48.85	protein_coding
TP53AIP1	11	54.32	protein_coding
TP53BP1	15	41.71	protein_coding
TP53BP2	1	39.79	protein_coding
TP53I11	11	54.86	protein_coding
TP53I13	17	63.48	protein_coding
TP53I3	2	49.47	protein_coding
TP53INP1	8	42.53	protein_coding
TP53INP2	20	55.18	protein_coding
TP53RK	20	45.1	protein_coding
TP53TG1	7	38.94	lincRNA
TP53TG3	16	50.89	protein_coding
TP53TG3	16	50.87	protein_coding
TP53TG3B	16	50.87	protein_coding
TP53TG5	20	44.58	protein_coding
TP63	3	37.13	protein_coding
TP73	1	59.52	protein_coding
TP73-AS1	1	54.43	antisense
TPBG	6	43.53	protein_coding
TPCN1	12	50.56	protein_coding
TPCN2	11	59.32	protein_coding
TPD52	8	40.35	protein_coding
TPD52L1	6	39.16	protein_coding
TPD52L2	20	54.35	protein_coding
TPD52L3	9	41.24	protein_coding
TPGS1	19	61.64	protein_coding
TPGS2	18	42.6	protein_coding
TPH1	11	37.03	protein_coding
TPH2	12	38.97	protein_coding
TPI1	12	59.16	protein_coding
TPI1	HG344_PATCH	59.16	protein_coding
TPI1P1	1	56.53	pseudogene
TPI1P2	7	54.79	pseudogene
TPI1P3	6	54.73	pseudogene
TPI1P4	4	52.64	pseudogene
TPK1	7	37.3	protein_coding
TPM1	15	45.06	protein_coding
TPM2	9	56.38	protein_coding
TPM3	1	45.14	protein_coding
TPM3P1	7	47.52	pseudogene
TPM3P2	20	51.08	pseudogene
TPM3P3	8	42.66	pseudogene
TPM3P4	7	50.56	pseudogene
TPM3P6	19	49.6	pseudogene
TPM3P7	2	48.5	pseudogene
TPM3P8	2	47.9	pseudogene
TPM3P9	19	45.51	pseudogene
TPM4	19	50.92	protein_coding
TPMT	6	41.46	protein_coding
TPMTP1	18	38.53	pseudogene
TPO	2	48.22	protein_coding
TPP1	11	50.28	protein_coding
TPP2	13	37.71	protein_coding
TPPP	5	62.07	protein_coding
TPPP2	14	51.69	protein_coding
TPPP3	16	61.15	protein_coding
TPR	1	34.22	protein_coding
TPRA1	3	55.15	protein_coding
TPRG1	3	39.36	protein_coding
TPRG1L	1	52.22	protein_coding
TPRKB	2	40.52	protein_coding
TPRN	9	62.56	protein_coding
TPRX1	19	51.11	protein_coding
TPRX1P1	10	55.59	pseudogene
TPRX2P	19	68.02	pseudogene
TPRXL	3	40.1	protein_coding
TPSAB1	16	63.12	protein_coding
TPSB2	16	62.93	polymorphic_pseudogene
TPSD1	16	66.07	protein_coding
TPSG1	16	63.74	protein_coding
TPST1	7	42.23	protein_coding
TPST2	22	48.67	protein_coding
TPST2P1	15	54.81	pseudogene
TPT1	13	44.51	protein_coding
TPT1P1	21	41.31	pseudogene
TPTE	21	38.77	protein_coding
TPTE2	13	38.45	protein_coding
TPTE2P1	13	41.61	pseudogene
TPTE2P2	13	38.91	pseudogene
TPTE2P3	13	39.13	pseudogene
TPTE2P4	Y	38.47	pseudogene
TPTE2P5	13	39.96	pseudogene
TPX2	20	41.52	protein_coding
TRA2A	7	41.09	protein_coding
TRA2B	3	38.67	protein_coding
TRABD	22	62.8	protein_coding
TRABD2A	2	45.98	protein_coding
TRABD2B	1	48.68	protein_coding
TRAC	14	50.23	TR_C_gene
TRADD	16	59.16	protein_coding
TRAF1	9	49.95	protein_coding
TRAF2	9	55.12	protein_coding
TRAF3	14	45.83	protein_coding
TRAF3	LRG_229		LRG_gene
TRAF3IP1	2	44.49	protein_coding
TRAF3IP2	6	44.45	protein_coding
TRAF3IP3	1	45.61	protein_coding
TRAF4	17	59.64	protein_coding
TRAF5	1	44.65	protein_coding
TRAF6	11	38.03	protein_coding
TRAF7	16	63.76	protein_coding
TRAFD1	12	44.88	protein_coding
TRAIP	3	49.84	protein_coding
TRAJ1	14	45.16	TR_J_gene
TRAJ10	14	48.44	TR_J_gene
TRAJ11	14	50	TR_J_gene
TRAJ12	14	53.33	TR_J_gene
TRAJ13	14	42.86	TR_J_gene
TRAJ14	14	36.54	TR_J_gene
TRAJ15	14	53.23	TR_J_pseudogene
TRAJ16	14	46.67	TR_J_gene
TRAJ17	14	46.03	TR_J_gene
TRAJ18	14	56.06	TR_J_gene
TRAJ19	14	35	TR_J_gene
TRAJ2	14	36.36	TR_J_gene
TRAJ20	14	47.37	TR_J_gene
TRAJ21	14	32.73	TR_J_gene
TRAJ22	14	44.44	TR_J_gene
TRAJ23	14	44.44	TR_J_gene
TRAJ24	14	57.14	TR_J_gene
TRAJ25	14	50	TR_J_gene
TRAJ26	14	50	TR_J_gene
TRAJ27	14	49.15	TR_J_gene
TRAJ28	14	53.03	TR_J_gene
TRAJ29	14	43.33	TR_J_gene
TRAJ3	14	53.23	TR_J_gene
TRAJ30	14	42.11	TR_J_gene
TRAJ31	14	49.12	TR_J_gene
TRAJ32	14	48.48	TR_J_gene
TRAJ33	14	45.61	TR_J_gene
TRAJ34	14	43.1	TR_J_gene
TRAJ35	14	50.85	TR_J_gene
TRAJ36	14	50	TR_J_gene
TRAJ37	14	46.03	TR_J_gene
TRAJ38	14	48.39	TR_J_gene
TRAJ39	14	46.03	TR_J_gene
TRAJ4	14	49.21	TR_J_gene
TRAJ40	14	44.26	TR_J_gene
TRAJ41	14	54.84	TR_J_gene
TRAJ42	14	37.88	TR_J_gene
TRAJ43	14	44.44	TR_J_gene
TRAJ44	14	50.79	TR_J_gene
TRAJ45	14	51.52	TR_J_gene
TRAJ46	14	52.38	TR_J_gene
TRAJ47	14	45.61	TR_J_gene
TRAJ48	14	38.1	TR_J_gene
TRAJ49	14	46.43	TR_J_gene
TRAJ5	14	51.67	TR_J_gene
TRAJ50	14	45	TR_J_gene
TRAJ51	14	42.86	TR_J_pseudogene
TRAJ52	14	46.38	TR_J_gene
TRAJ53	14	37.88	TR_J_gene
TRAJ54	14	50	TR_J_gene
TRAJ55	14	42.11	TR_J_pseudogene
TRAJ56	14	38.71	TR_J_gene
TRAJ57	14	46.03	TR_J_gene
TRAJ58	14	47.62	TR_J_gene
TRAJ59	14	44.44	TR_J_gene
TRAJ6	14	45.16	TR_J_gene
TRAJ60	14	47.37	TR_J_pseudogene
TRAJ61	14	43.33	TR_J_gene
TRAJ7	14	49.15	TR_J_gene
TRAJ8	14	46.67	TR_J_gene
TRAJ9	14	37.7	TR_J_gene
TRAK1	3	44.94	protein_coding
TRAK2	2	37.73	protein_coding
TRAM1	8	38.27	protein_coding
TRAM1L1	4	40.81	protein_coding
TRAM2	6	46.6	protein_coding
TRANK1	3	43.18	protein_coding
TRAP1	16	50.88	protein_coding
TRAPPC1	17	57.62	protein_coding
TRAPPC10	21	46.01	protein_coding
TRAPPC11	4	38.51	protein_coding
TRAPPC12	2	47.39	protein_coding
TRAPPC2	X	42.18	protein_coding
TRAPPC2L	16	58.39	protein_coding
TRAPPC2P10	Y	38.52	pseudogene
TRAPPC2P2	8	36.67	pseudogene
TRAPPC2P3	Y	37.77	pseudogene
TRAPPC2P4	Y	36.99	pseudogene
TRAPPC2P5	Y	38.5	pseudogene
TRAPPC2P7	Y	31.59	pseudogene
TRAPPC2P8	Y	37.58	pseudogene
TRAPPC2P9	Y	37.04	pseudogene
TRAPPC3	1	47.19	protein_coding
TRAPPC4	HG299_PATCH	49.51	protein_coding
TRAPPC4	11	49.51	protein_coding
TRAPPC5	19	66.87	protein_coding
TRAPPC6A	19	56.86	protein_coding
TRAPPC6B	14	40.78	protein_coding
TRAPPC8	18	38.41	protein_coding
TRAPPC9	8	47.49	protein_coding
TRAT1	3	36.42	protein_coding
TRAV10	14	43.38	TR_V_gene
TRAV11	14	43.05	TR_V_pseudogene
TRAV1-1	14	43.29	TR_V_gene
TRAV1-2	14	43.62	TR_V_gene
TRAV12-1	14	44.67	TR_V_gene
TRAV12-2	14	42.57	TR_V_gene
TRAV12-3	14	44.03	TR_V_gene
TRAV13-1	14	41.94	TR_V_gene
TRAV13-2	14	41.12	TR_V_gene
TRAV14DV4	14	43.46	TR_V_gene
TRAV15	14	42.97	TR_V_pseudogene
TRAV16	14	43.34	TR_V_gene
TRAV17	14	45.87	TR_V_gene
TRAV18	14	45.07	TR_V_gene
TRAV19	14	45.07	TR_V_gene
TRAV2	14	45.51	TR_V_gene
TRAV20	14	44.82	TR_V_gene
TRAV21	14	45.86	TR_V_gene
TRAV22	14	49.08	TR_V_gene
TRAV23DV6	14	43.24	TR_V_gene
TRAV24	14	44.64	TR_V_gene
TRAV25	14	43.5	TR_V_gene
TRAV26-1	14	43.7	TR_V_gene
TRAV26-2	14	44.4	TR_V_gene
TRAV27	14	47.57	TR_V_gene
TRAV28	14	43.39	TR_V_pseudogene
TRAV29DV5	14	42.34	TR_V_gene
TRAV3	14	52.38	TR_V_gene
TRAV30	14	45.54	TR_V_gene
TRAV31	14	44.09	TR_V_pseudogene
TRAV32	14	42.14	TR_V_pseudogene
TRAV33	14	44.06	TR_V_pseudogene
TRAV34	14	45.23	TR_V_gene
TRAV35	14	43.28	TR_V_gene
TRAV36DV7	14	44.4	TR_V_gene
TRAV37	14	47.48	TR_V_pseudogene
TRAV38-1	14	47.65	TR_V_gene
TRAV38-2DV8	14	47.98	TR_V_gene
TRAV39	14	48.2	TR_V_gene
TRAV4	14	47.29	TR_V_gene
TRAV40	14	41.16	TR_V_gene
TRAV41	14	44.44	TR_V_gene
TRAV5	14	43.56	TR_V_gene
TRAV6	14	47.3	TR_V_gene
TRAV7	14	43.05	TR_V_gene
TRAV8-1	14	45.83	TR_V_gene
TRAV8-2	14	51.39	TR_V_gene
TRAV8-3	14	47.44	TR_V_gene
TRAV8-4	14	51.34	TR_V_gene
TRAV8-5	14	42.72	TR_V_pseudogene
TRAV8-6	14	48.94	TR_V_gene
TRAV8-7	14	46.47	TR_V_gene
TRAV9-1	14	42.44	TR_V_gene
TRAV9-2	14	43.1	TR_V_gene
TRBC1	HG7_PATCH	54.27	protein_coding
TRBC2	HG7_PATCH	53.1	TR_C_gene
TRBC2	7	53.04	TR_C_gene
TRBJ2-1	HG7_PATCH	60	TR_J_gene
TRBJ2-1	7	60	TR_J_gene
TRBJ2-2	HG7_PATCH	56.86	TR_J_gene
TRBJ2-2	7	56.86	TR_J_gene
TRBJ2-2P	HG7_PATCH	69.57	TR_J_gene
TRBJ2-2P	7	69.57	TR_J_gene
TRBJ2-3	HG7_PATCH	59.18	TR_J_gene
TRBJ2-3	7	59.18	TR_J_gene
TRBJ2-4	HG7_PATCH	60	TR_J_gene
TRBJ2-4	7	60	TR_J_gene
TRBJ2-5	HG7_PATCH	66.67	TR_J_gene
TRBJ2-5	7	66.67	TR_J_gene
TRBJ2-6	HG7_PATCH	69.81	TR_J_gene
TRBJ2-6	7	69.81	TR_J_gene
TRBJ2-7	HG7_PATCH	68.09	TR_J_gene
TRBJ2-7	7	65.96	TR_J_gene
TRBV1	7	44.72	TR_V_pseudogene
TRBV1	HG7_PATCH	44.72	TR_V_pseudogene
TRBV10-1	HG7_PATCH	53.28	TR_V_gene
TRBV10-1	7	53.28	TR_V_gene
TRBV10-2	HG7_PATCH	52.3	TR_V_gene
TRBV10-2	7	52.3	TR_V_gene
TRBV10-3	HG7_PATCH	50	TR_V_gene
TRBV11-1	HG7_PATCH	50.11	TR_V_gene
TRBV11-1	7	50.11	TR_V_gene
TRBV11-2	7	49.4	lincRNA
TRBV11-2	HG7_PATCH	49.4	lincRNA
TRBV12-1	7	47.18	TR_V_pseudogene
TRBV12-1	HG7_PATCH	47.18	TR_V_pseudogene
TRBV12-2	7	47.4	TR_V_pseudogene
TRBV12-2	HG7_PATCH	47.4	TR_V_pseudogene
TRBV12-3	HG7_PATCH	48.22	TR_V_gene
TRBV12-4	HG7_PATCH	48.42	TR_V_gene
TRBV12-5	HG7_PATCH	49.12	TR_V_gene
TRBV13	HG7_PATCH	51.81	TR_V_gene
TRBV14	HG7_PATCH	44.31	TR_V_gene
TRBV15	HG7_PATCH	49.82	TR_V_gene
TRBV16	HG7_PATCH	45.59	TR_V_gene
TRBV17	HG7_PATCH	51.16	TR_V_gene
TRBV18	HG7_PATCH	47.86	TR_V_gene
TRBV19	HG7_PATCH	50.73	TR_V_gene
TRBV19	7	50.88	TR_V_gene
TRBV2	HG7_PATCH	44.6	TR_V_gene
TRBV2	7	44.6	TR_V_gene
TRBV20-1	HG7_PATCH	55.66	TR_V_gene
TRBV20-1	7	55.39	TR_V_gene
TRBV20OR9-2	9	55.7	TR_V_gene
TRBV21-1	7	46.85	TR_V_pseudogene
TRBV21-1	HG7_PATCH	46.64	TR_V_pseudogene
TRBV21OR9-2	9	45.92	TR_V_gene
TRBV22-1	7	52.55	TR_V_pseudogene
TRBV22-1	HG7_PATCH	52.55	TR_V_pseudogene
TRBV22OR9-2	9	47.79	TR_V_pseudogene
TRBV23-1	HG7_PATCH	45.07	TR_V_gene
TRBV23-1	7	45.07	TR_V_gene
TRBV23OR9-2	9	46.74	TR_V_gene
TRBV24-1	HG7_PATCH	46.59	TR_V_gene
TRBV24-1	7	46.59	TR_V_gene
TRBV24OR9-2	9	46.3	TR_V_pseudogene
TRBV25-1	HG7_PATCH	46.53	TR_V_gene
TRBV25-1	7	46.73	TR_V_gene
TRBV25OR9-2	9	47.57	protein_coding
TRBV26	7	44.12	TR_V_pseudogene
TRBV26	HG7_PATCH	44.12	TR_V_pseudogene
TRBV26OR9-2	9	44.37	IG_V_pseudogene
TRBV27	HG7_PATCH	51.36	TR_V_gene
TRBV27	7	51.55	TR_V_gene
TRBV28	HG7_PATCH	47.5	TR_V_gene
TRBV28	7	47.5	TR_V_gene
TRBV29-1	HG7_PATCH	48.33	TR_V_gene
TRBV29-1	7	48.33	TR_V_gene
TRBV29OR9-2	9	49.17	IG_V_pseudogene
TRBV30	HG7_PATCH	55.41	TR_V_gene
TRBV30	7	55.28	TR_V_gene
TRBV3-1	HG7_PATCH	47.14	TR_V_gene
TRBV3-1	7	47.14	TR_V_gene
TRBV3-2	HG7_PATCH	45.87	TR_V_pseudogene
TRBV4-1	HG7_PATCH	50.52	TR_V_gene
TRBV4-1	7	50.52	TR_V_gene
TRBV4-2	HG7_PATCH	52.04	TR_V_gene
TRBV4-2	7	52.04	TR_V_gene
TRBV4-3	HG7_PATCH	50.66	TR_V_gene
TRBV5-1	HG7_PATCH	56.11	TR_V_gene
TRBV5-1	7	56.11	TR_V_gene
TRBV5-2	7	47.62	TR_V_pseudogene
TRBV5-2	HG7_PATCH	46.72	TR_V_pseudogene
TRBV5-3	HG7_PATCH	55.25	TR_V_gene
TRBV5-3	7	55.03	TR_V_gene
TRBV5-4	HG7_PATCH	55.71	TR_V_gene
TRBV5-4	7	55.71	TR_V_gene
TRBV5-5	HG7_PATCH	55.3	TR_V_gene
TRBV5-5	7	55.3	TR_V_gene
TRBV5-6	HG7_PATCH	56.41	TR_V_gene
TRBV5-6	7	56.41	TR_V_gene
TRBV5-7	HG7_PATCH	55.25	TR_V_gene
TRBV5-7	7	55.25	TR_V_gene
TRBV5-8	HG7_PATCH	55.52	TR_V_gene
TRBV6-1	HG7_PATCH	53.67	TR_V_gene
TRBV6-1	7	53.67	TR_V_gene
TRBV6-2	HG7_PATCH	54.47	TR_V_gene
TRBV6-3	HG7_PATCH	54.47	TR_V_gene
TRBV6-4	HG7_PATCH	51.54	TR_V_gene
TRBV6-4	7	51.75	TR_V_gene
TRBV6-5	HG7_PATCH	54.78	TR_V_gene
TRBV6-5	7	54.78	TR_V_gene
TRBV6-6	HG7_PATCH	53.25	TR_V_gene
